project;month;test_gap_assessment;risk_score;score_LEN;score_COM;score_CLI;score_COC;score_ANF;score_UNF;score_ACF;score_UCF;score_RCF;score_RNF;score_CHF;score_CEN
subject 7;2023-06;safe;0,559460771;0;0;0,079646018;0,1875;0;0;0;0;0;0;0;0,012584368
subject 7;2023-06;safe;0,440919355;0;0;0,079646018;0,125;0;0;0;0;0;0;0;0,01581366
subject 7;2023-06;safe;0,6190167;0;0;0,10619469;0,1875;0;0;0;0;0;0;0;0,01581366
subject 7;2023-06;safe;0,565919355;0;0;0,079646018;0,1875;0;0;0;0;0;0;0;0,01581366
subject 7;2023-06;safe;0,38782201;0;0;0,053097345;0,125;0;0;0;0;0;0;0;0,01581366
subject 7;2023-06;safe;0,445151816;0;0;0,079646018;0,125;0;0;0;0;0;0;0;0,01792989
subject 7;2023-06;safe;0,764842081;0;0;0,17699115;0,1875;0;0;0;0;0;0;0;0,01792989
subject 7;2023-06;safe;0,570151816;0;0;0,079646018;0,1875;0;0;0;0;0;0;0;0,01792989
subject 7;2023-06;safe;0,284753586;0;0;0,061946903;0,0625;0;0;0;0;0;0;0;0,01792989
subject 7;2023-06;safe;0,462844681;0;0;0,088495575;0,125;0;0;0;0;0;0;6,25E-06;0,01792989
subject 7;2023-06;safe;1,139835831;0;0;0,17699115;0,375;0;0;0;0;0;0;6,25E-06;0,01792989
subject 7;2023-06;safe;1,031428752;0;0;0,247787611;0,25;0;0;0;0;0;0;6,25E-06;0,01792989
subject 7;2023-06;safe;0,570145566;0;0;0,079646018;0,1875;0;0;0;0;0;0;6,25E-06;0,01792989
subject 7;2023-06;safe;0,445151816;0;0;0,079646018;0,125;0;0;0;0;0;0;0;0,01792989
subject 7;2023-06;safe;0,392054471;0;0;0,053097345;0,125;0;0;0;0;0;0;0;0,01792989
subject 7;2023-06;safe;0,570151816;0;0;0,079646018;0,1875;0;0;0;0;0;0;0;0,01792989
subject 7;2023-06;safe;0,268244887;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,045073771
subject 7;2023-06;safe;0,219987104;0,036144578;0,058823529;0,039823009;0;0;0;0;0;0;0;0,044774563;0,045073771
subject 7;2023-06;safe;0,219987104;0,036144578;0,058823529;0,039823009;0;0;0;0;0;0;0;0,044774563;0,045073771
subject 7;2023-06;safe;0,268244887;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,045073771
subject 7;2023-06;safe;0,268244887;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,045073771
subject 7;2023-06;safe;0,268244887;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,045073771
subject 7;2023-06;safe;0,268244887;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,045073771
subject 7;2023-06;safe;0,264761667;0,036144578;0,058823529;0,039823009;0;0;0;0;0;0;0;0;0,045073771
subject 7;2023-06;safe;0,262727967;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,042315311
subject 7;2023-06;safe;0,315610224;0;0;0,03539823;0,0625;0;0;0;0;0;0;0;0,059906882
subject 7;2023-06;safe;0,398229218;0,180722892;0,176470588;0,013274336;0;0;0;0;0;0;0;0;0,007243533
subject 7;2023-06;safe;0,297167166;0;0;0,044247788;0,0625;0;0;0;0;0;0;0;0,041835796
subject 7;2023-06;safe;0,28462753;0;0;0,053097345;0,0625;0;0;0;0;0;0;0;0,02671642
subject 7;2023-06;safe;0,566387059;0,240963855;0,352941176;0,013274336;-0,0625;0;0;0;0;0;0;0;0,035466677
subject 7;2023-06;safe;0,612043144;0;0;0,10619469;0,1875;0;0;0;0;0;0;0;0,012326881
subject 7;2023-06;safe;0,616860279;0;0;0,10619469;0,1875;0;0;0;0;0;0;0;0,014735449
subject 7;2023-06;safe;0,410179112;0,156626506;0,176470588;0,026548673;0;0;0;0;0;0;0;1,296E-05;0,011998816
subject 7;2023-06;safe;0,487808264;0,192771084;0,235294118;0,017699115;0;0;0;0;0;0;0;1,296E-05;0,012178896
subject 7;2023-06;safe;0,52021639;0;0;0,123893805;0,125;0;0;0;0;0;0;1,296E-05;0,01122087
subject 7;2023-06;safe;0,200526125;0;0;0,026548673;0,0625;0;0;0;0;0;0;1,296E-05;0,01122087
subject 7;2023-06;safe;0,428144207;0;0;0,079646018;0,125;0;0;0;0;0;0;0;0,009426086
subject 7;2023-06;safe;3,041977826;0,192771084;0,235294118;0,163716814;0,125;1;0;0;0;0;0;0;0,018239498
subject 7;2023-06;safe;0,188136029;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,005019342
subject 7;2023-06;safe;0,210473709;0;0;0,03539823;0,0625;0;0;0;0;0;0;1,6E-07;0,007338705
subject 7;2023-06;safe;0,42451672;0,192771084;0,235294118;0,013274336;0;0;0;0;0;0;0;0,044774563;0,007338705
subject 7;2023-06;safe;0,571100861;0;0;0,088495575;0,1875;0;0;0;0;0;0;0;0,009554855
subject 7;2023-06;safe;0,194818454;0;0;0,008849558;0,0625;0;0;0;0;0;0;0,00014641;0,026132875
subject 7;2023-06;safe;0,265761324;0;0;0,044247788;0,0625;0;0;0;0;0;0;0;0,026132875
subject 7;2023-06;safe;0,407418723;0;0;0,061946903;0,125;0;0;0;0;0;0;0;0,016762459
subject 7;2023-06;safe;0,376492432;0,060240964;0,058823529;0,017699115;0;0;0;0;0;0;0;0;0,111014855
subject 7;2023-06;safe;0,756315495;0;0;0,079646018;0,1875;0;0;0;0;0;0;6,25E-06;0,111014855
subject 7;2023-06;safe;0,252474089;0,036144578;0,058823529;0,013274336;0;0;0;0;0;0;0;1,6E-07;0,065478734
subject 7;2023-06;safe;0,960286018;0;0;0,03539823;0,0625;0;0;0;0;0;0;6,25E-06;0,382247904
subject 7;2023-06;safe;1,013243203;0;0;0,061946903;0,0625;0;0;0;0;0;0;0,00014641;0,382247904
subject 7;2023-06;safe;1,60426927;0,43373494;0,352941176;0,026548673;0;0;0;0;0;0;0;0;0,382247904
subject 7;2023-06;safe;2,220267427;0,228915663;0,235294118;0,079646018;0;0;0;0;0;0;0;0;0,798382805
subject 7;2023-06;safe;1,727368713;1;0,411764706;0,004424779;0;0;0;0;0;0;0;1,6E-07;0,153377305
subject 7;2023-06;safe;1,624949667;0,771084337;0,529411765;0,008849558;0;0;0;0;0;0;0;1,6E-07;0,153377305
subject 7;2023-06;safe;1,08994045;0;0;0,14159292;0,25;0;0;0;0;0;0;0;0,153377305
subject 7;2023-06;safe;0,048105022;0,204819277;0,117647059;0,066371681;0;0;0;0;0;0;0,5;0,0001;0,046497662
subject 7;2023-06;safe;0,417167598;0,144578313;0,117647059;0,030973451;0;0;0;0;0;0;0;0;0,046497662
subject 7;2023-06;safe;2,12151678;0,036144578;0,058823529;0,013274336;0;0;0;0;0;0;0;0;1
subject 7;2023-06;safe;2,387539506;0,084337349;0,117647059;0,092920354;0;0;0;0;0;0;0;0,00028561;1
subject 7;2023-06;safe;2,163306031;0,060240964;0,058823529;0,022123894;0;0;0;0;0;0;0;6,25E-06;1
subject 7;2023-06;safe;0,440369814;0;0;0,14159292;0,0625;0;0;0;0;0;0;0;0,016091987
subject 7;2023-06;safe;1,083549359;0,156626506;0,176470588;0,013274336;0;0,333333333;0;0;0;0;0;0;0,028618463
subject 7;2023-06;safe;0,462744954;0;0;0,088495575;0,125;0;0;0;0;0;0;0,00014641;0,017950107
subject 7;2023-06;safe;0,213851149;0;0;0,026548673;0,0625;0;0;0;0;0;0;0,00014641;0,017950107
subject 7;2023-06;safe;0,184433243;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,003167949
subject 7;2023-06;safe;0,508622649;0;0;0,061946903;0,1875;0;0;0;0;0;0;0;0,004864422
subject 7;2023-06;safe;0,184433243;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,003167949
subject 7;2023-06;safe;0,184433243;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,003167949
subject 7;2023-06;safe;0,184433243;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,003167949
subject 7;2023-06;safe;0,319240901;0,13253012;0,058823529;0,053097345;0;0;0;0;0;0;0;0;0,010846281
subject 7;2023-06;safe;0,563096072;0,253012048;0,235294118;0,026548673;0;0;0;0;0;0;0;0;0,010846281
subject 7;2023-06;safe;0,608234411;0;0;0,168141593;0,125;0;0;0;0;0;0;0;0,010975613
subject 7;2023-06;safe;0,383622649;0;0;0,061946903;0,125;0;0;0;0;0;0;0;0,004864422
subject 7;2023-06;safe;0,60281362;0;0;0,10619469;0,1875;0;0;0;0;0;0;0;0,00771212
subject 7;2023-06;safe;0,457753963;0,144578313;0,117647059;0,092920354;0;0;0;0;0;0;0;4,096E-05;0,004864422
subject 7;2023-06;safe;0,735495639;0;0;0,168141593;0,1875;0;0;0;0;0;0;0;0,012106227
subject 7;2023-06;safe;0,99508224;0;0;0,238938053;0,25;0;0;0;0;0;0;0;0,008603067
subject 7;2023-06;safe;0,206227187;0,108433735;0,058823529;0,013274336;0;0;0;0;0;0;0;0,00014641;0,00628383
subject 7;2023-06;safe;0,731571273;0;0;0,168141593;0,1875;0;0;0;0;0;0;0,00014641;0,010217249
subject 7;2023-06;safe;0,440402386;0,13253012;0,176470588;0,057522124;0;0;0;0;0;0;0;0,00014641;0,00825192
subject 7;2023-06;safe;0,654780765;0,204819277;0,235294118;0,097345133;0;0;0;0;0;0;0;0,00014641;0,010061757
subject 7;2023-06;safe;0,219837807;0,060240964;0,058823529;0,048672566;0;0;0;0;0;0;0;0;0,001714091
subject 7;2023-06;safe;0,46802254;0,228915663;0,176470588;0,013274336;0;0;0;0;0;0;0;0,00028561;0,018186613
subject 7;2023-06;safe;0,249101244;0;0;0,03539823;0,0625;0;0;0;0;0;0;0;0,026652392
subject 7;2023-06;safe;0,252321987;0;0;0,061946903;0,0625;0;0;0;0;0;0;0;0,001714091
subject 7;2023-06;safe;0,234622872;0;0;0,053097345;0,0625;0;0;0;0;0;0;0;0,001714091
subject 7;2023-06;safe;0,694568337;0,156626506;0,117647059;0,137168142;0,0625;0;0;0;0;0;0;0;0,010479244
subject 7;2023-06;safe;0,201094026;0,072289157;0,058823529;0,030973451;0;0;0;0;0;0;0;0;0,004017219
subject 7;2023-06;safe;0,745123917;0;0;0,168141593;0,1875;0;0;0;0;0;0;0;0,016920365
subject 7;2023-06;safe;0,653559781;0;0;0,123893805;0,1875;0;0;0;0;0;0;0;0,015386085
subject 7;2023-06;safe;0,184676893;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,003289774
subject 7;2023-06;safe;0,184676893;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,003289774
subject 7;2023-06;safe;0,184676893;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,003289774
subject 7;2023-06;safe;0,348578184;0;0;0,044247788;0,125;0;0;0;0;0;0;0;0,005041305
subject 7;2023-06;safe;1,221859045;0;0;0,362831858;0,1875;0;0;0;0;0;0;0;0,060597664
subject 7;2023-06;safe;0,311108781;0;0;0,044247788;0,0625;0;0;0;0;0;0;1,6E-07;0,048806683
subject 7;2023-06;safe;0,586808394;0;0;0,097345133;0,1875;0;0;0;0;0;0;0;0,008559064
subject 7;2023-06;safe;0,250451406;0,072289157;0,117647059;0,026548673;0;0;0;0;0;0;0;0;0,003708923
subject 7;2023-06;safe;0,604052587;0;0;0,10619469;0,1875;0;0;0;0;0;0;0;0,008331603
subject 7;2023-06;safe;0,586408829;0;0;0,097345133;0,1875;0;0;0;0;0;0;0;0,008359282
subject 7;2023-06;safe;0,131026339;0,036144578;0,058823529;0,013274336;0;0;0;0;0;0;0;1,6E-07;0,004754859
subject 7;2023-06;safe;0,889321226;0;0;0,185840708;0,25;0;0;0;0;0;0;0;0,008819905
subject 7;2023-06;safe;0,915190581;0;0;0,17699115;0,25;0;0;0;0;0;0;0;0,03060414
subject 7;2023-06;safe;0,514961972;0;0;0,115044248;0,125;0;0;0;0;0;0;6,25E-06;0,017439863
subject 7;2023-06;safe;0,589603028;0;0;0,097345133;0,1875;0;0;0;0;0;0;0;0,009956381
subject 7;2023-06;safe;0,590203966;0;0;0,097345133;0,1875;0;0;0;0;0;0;2,401E-05;0,010268855
subject 7;2023-06;safe;0,277748891;0;0;0,053097345;0,0625;0;0;0;0;0;0;0;0,0232771
subject 7;2023-06;safe;0,965573259;0;0;0,159292035;0,3125;0;0;0;0;0;0;2,401E-05;0,011006599
subject 7;2023-06;safe;0,200086533;0;0;0,026548673;0,0625;0;0;0;0;0;0;2,401E-05;0,011006599
subject 7;2023-06;safe;0,413582109;0;0;0,07079646;0,125;0;0;0;0;0;0;2,401E-05;0,011006599
subject 7;2023-06;safe;0,205353539;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,013628097
subject 7;2023-06;safe;0,144176079;0,048192771;0,058823529;0,013274336;0;0;0;0;0;0;0;0;0,005305553
subject 7;2023-06;safe;0,457037007;0;0;0,097345133;0,125;0;0;0;0;0;0;0;0,006173371
subject 7;2023-06;safe;0,659108508;0;0;0,132743363;0,1875;0;0;0;0;0;0;0;0,009310891
subject 7;2023-06;safe;0,205353539;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,013628097
subject 7;2023-06;safe;1,216635587;0,361445783;0,058823529;0,247787611;0,375;0;0;0;0;0;0,5;0;0,025395527
subject 7;2023-06;safe;1,342500744;0,204819277;0,235294118;0,181415929;0,25;0;0;0;0;0;0;1E-08;0,01977775
subject 7;2023-06;safe;0,35476515;0;0;0,044247788;0,125;0;0;0;0;0;0;6,25E-06;0,008137912
subject 7;2023-06;safe;0,259215888;0,060240964;0,117647059;0,03539823;0;0;0;0;0;0;0;0;0,005265703
subject 7;2023-06;safe;0,297886934;0,084337349;0,117647059;0,044247788;0;0;0;0;0;0;0;0;0,003703475
subject 7;2023-06;safe;0,36487207;0;0;0,053097345;0,125;0;0;0;0;0;0;0;0,00433869
subject 7;2023-06;safe;1,736779528;0,240963855;1;0,212389381;0;0;0;0;0;0;0;0;0,035518456
subject 7;2023-06;safe;0,386287395;0;0;0,061946903;0,125;0;0;0;0;0;0;0;0,006196795
subject 7;2023-06;safe;0,477676939;0,21686747;0,235294118;0,026548673;0;0;0;0;0;0;0;0,057648014;0,015033011
subject 7;2023-06;safe;0,428086971;0,180722892;0,235294118;0,017699115;0;0;0;0;0;0;0;0,057648014;0,017159873
subject 7;2023-06;safe;0,639709675;0;0;0,115044248;0,1875;0;0;0;0;0;0;8,1E-07;0,017310995
subject 7;2023-06;safe;0,403990585;0,156626506;0,235294118;0,017699115;0;0;0;0;0;0;0;0,057648014;0,017159873
subject 7;2023-06;safe;0,273637579;0,108433735;0,117647059;0,017699115;0;0;0;0;0;0;0;0,057648014;0,034903285
subject 7;2023-06;safe;0,424854351;0,168674699;0,235294118;0,017699115;0;0;0;0;0;0;0;0,057648014;0,02156766
subject 7;2023-06;safe;0,471871804;0;0;0,088495575;0,125;0;0;0;0;0;0;1,6E-07;0,022440407
subject 7;2023-06;safe;0,881163839;0;0;0,168141593;0,25;0;0;0;0;0;0;1,6E-07;0,022440407
subject 7;2023-06;safe;0,483503377;0;0;0,088495575;0,125;0;0;0;0;0;0;6,25E-06;0,028259238
subject 7;2023-06;safe;0,804299837;0;0;0,123893805;0,25;0;0;0;0;0;0;6,25E-06;0,028259238
subject 7;2023-06;safe;0,580415726;0,240963855;0,117647059;0,061946903;0;0;0;0;0;0;0;0;0,048955503
subject 7;2023-06;safe;0,665192104;0,228915663;0,294117647;0,022123894;0;0;0;0;0;0;0;0;0,048955503
subject 7;2023-06;safe;0,632203042;0;0;0,079646018;0,1875;0;0;0;0;0;0;0;0,048955503
subject 7;2023-06;safe;0,832685608;0,180722892;0,176470588;0,022123894;0;0;0,333333333;0;0;0;0;0;0,048955503
subject 7;2023-06;safe;0,317215721;0,168674699;0,117647059;0,017699115;0;0;0;0;0;0;0;0,057648014;0,026571874
subject 7;2023-06;safe;1,047055613;0;0;0,185840708;0,3125;0;0;0;0;0;0;1,6E-07;0,025187179
subject 7;2023-06;safe;0,850417398;0,228915663;0,235294118;0,030973451;0;0;0,333333333;0;0;0;0;0,057648014;0,024287698
subject 7;2023-06;safe;3,789462547;0,518072289;0,529411765;0,030973451;0;0,333333333;0;0;1;0;0;0,057648014;0,035506469
subject 7;2023-06;safe;0,494508315;0;0;0,053097345;0,125;0;0;0;0;0;0;0,057648014;0,09798082
subject 7;2023-06;safe;0,4768092;0;0;0,044247788;0,125;0;0;0;0;0;0;0,057648014;0,09798082
subject 7;2023-06;safe;0,476869497;0;0;0,088495575;0,125;0;0;0;0;0;0;6,25E-06;0,024942298
subject 7;2023-06;safe;0,993462417;0;0;0,159292035;0,3125;0;0;0;0;0;0;6,25E-06;0,024942298
subject 7;2023-06;safe;1,10754205;0,313253012;0,411764706;0,017699115;0;0;0,333333333;0;0;0;0;0,057648014;0,035720391
subject 7;2023-06;safe;0,286636644;0,120481928;0,117647059;0,026548673;0;0;0;0;0;0;0;0,057648014;0,026529163
subject 7;2023-06;safe;0,385216293;0,180722892;0,176470588;0,017699115;0;0;0;0;0;0;0;0,057648014;0,025136299
subject 7;2023-06;safe;0,461281796;0;0;0,079646018;0,125;0;0;0;0;0;0;6,25E-06;0,025998005
subject 7;2023-06;safe;0,657084506;0;0;0,115044248;0,1875;0;0;0;0;0;0;0;0,025998005
subject 7;2023-06;safe;1,492231423;0;0;0,274336283;0,4375;0;0;0;0;0;0;1E-08;0,034279434
subject 7;2023-06;safe;0,762608946;0,43373494;0,294117647;0,026548673;0;0;0;0;0;0;0;0,057648014;0,019653514
subject 7;2023-06;safe;0,873494929;0,228915663;0,294117647;0,017699115;0;0;0,333333333;0;0;0;0;0,057648014;0,019689035
subject 7;2023-06;safe;0,324308993;0,144578313;0,176470588;0,017699115;0;0;0;0;0;0;0;0,057648014;0,012754938
subject 7;2023-06;safe;0,467579999;0,228915663;0,235294118;0,017699115;0;0;0;0;0;0;0;0,057648014;0,012810002
subject 7;2023-06;safe;0,554285185;0,240963855;0,294117647;0,022123894;0;0;0;0;0;0;0;0,057648014;0,016301955
subject 7;2023-06;safe;0,797404029;0,34939759;0,411764706;0,022123894;0;0;0;0;0;0;0;0,057648014;0,02482098
subject 7;2023-06;safe;0,15844805;0,096385542;0,058823529;0,017699115;0;0;0;0;0;0;0;0,057648014;0,012744381
subject 7;2023-06;safe;0,423709254;0,180722892;0,235294118;0,017699115;0;0;0;0;0;0;0;0,057648014;0,014971015
subject 7;2023-06;safe;0,796021994;0,289156627;0,294117647;0,092920354;0;0;0;0;0;0;0;0,057648014;0,042277513
subject 7;2023-06;safe;0,276262581;0,084337349;0,058823529;0,053097345;0;0;0;0;0;0;0;0,057648014;0,042277513
subject 7;2023-06;safe;0,554769634;0,168674699;0,235294118;0,061946903;0;0;0;0;0;0;0;0,057648014;0,042277513
subject 7;2023-06;safe;0,900226422;0,192771084;0,294117647;0,026548673;0;0;0,333333333;0;0;0;0;0,057648014;0,042277513
subject 7;2023-06;safe;0,368778402;0,144578313;0,117647059;0,039823009;0;0;0;0;0;0;0;0,057648014;0,042277513
subject 7;2023-06;safe;0,430054218;0,120481928;0,176470588;0,053097345;0;0;0;0;0;0;0;0,057648014;0,042277513
subject 7;2023-06;safe;0,362456393;0,13253012;0,176470588;0,013274336;0;0;0;0;0;0;0;0,057648014;0,042277513
subject 7;2023-06;safe;0,184568371;0,072289157;0,058823529;0,013274336;0;0;0;0;0;0;0;0,057648014;0,042277513
subject 7;2023-06;safe;0,174972465;0,036144578;0,058823529;0,026548673;0;0;0;0;0;0;0;0,057648014;0,042277513
subject 7;2023-06;safe;0,15844805;0,096385542;0,058823529;0,017699115;0;0;0;0;0;0;0;0,057648014;0,012744381
subject 7;2023-06;safe;0,273170941;0,108433735;0,117647059;0,017699115;0;0;0;0;0;0;0;0,057648014;0,034669966
subject 7;2023-06;safe;0,443483614;0,204819277;0,235294118;0,017699115;0;0;0;0;0;0;0;0,057648014;0,012810002
subject 7;2023-06;safe;0,305402411;0,120481928;0,176470588;0,017699115;0;0;0;0;0;0;0;0,057648014;0,01534984
subject 7;2023-06;safe;0,520698201;0,048192771;0,058823529;0,039823009;0;0;0,333333333;0;0;0;0;0,057648014;0,029175282
subject 7;2023-06;safe;0,613214021;0,108433735;0,117647059;0,026548673;0;0;0,333333333;0;0;0;0;0,057648014;0,029175282
subject 7;2023-06;safe;0,538129766;0,240963855;0,235294118;0,030973451;0;0;0;0;0;0;0;0,057648014;0,028786452
subject 7;2023-06;safe;0,333014281;0,180722892;0,117647059;0,022123894;0;0;0;0;0;0;0;0,057648014;0,024022279
subject 7;2023-06;safe;0,478770934;0,518072289;0,411764706;0,079646018;0;0;0,333333333;0;0;0;1;0;0,028154285
subject 7;2023-06;safe;0,762511378;0,168674699;0,235294118;0,013274336;0;0;0,333333333;0;0;0;0;0,057648014;0,028154285
subject 7;2023-06;safe;0,194557947;0,048192771;0,058823529;0,053097345;0;0;0;0;0;0;0;0,057648014;0,019497486
subject 7;2023-06;safe;0,446840435;0,180722892;0,235294118;0,017699115;0;0;0;0;0;0;0;0,057648014;0,026536605
subject 7;2023-06;safe;0,512143186;0,192771084;0,235294118;0,030973451;0;0;0;0;0;0;0;0,057648014;0,039889548
subject 7;2023-06;safe;0,456167497;0,180722892;0,294117647;0,013274336;-0,0625;0;0;0;0;0;0;8,1E-07;0,039889548
subject 7;2023-06;safe;0,9249166;0;0;0,115044248;0,125;0;0;0;0;0;0;0;0,222414052
subject 7;2023-06;safe;0,625129476;0;0;0,132743363;0,125;0;0;0;0;0;0;0;0,054821375
subject 7;2023-06;safe;0,607308282;0,192771084;0,058823529;0,150442478;0;0;0;0;0;0;0;0,00390625;0,029367481
subject 7;2023-06;safe;0,212157717;0,048192771;0,058823529;0,008849558;0;0;0;0;0;0;0;0;0,04372115
subject 7;2023-06;safe;0,212157717;0,048192771;0,058823529;0,008849558;0;0;0;0;0;0;0;0;0,04372115
subject 7;2023-06;safe;0,212157717;0,048192771;0,058823529;0,008849558;0;0;0;0;0;0;0;0;0,04372115
subject 7;2023-06;safe;0,212157717;0,048192771;0,058823529;0,008849558;0;0;0;0;0;0;0;0;0,04372115
subject 7;2023-06;safe;0,244195591;0;0;0,03539823;0,0625;0;0;0;0;0;0;0;0,024199565
subject 7;2023-06;safe;0,340301964;0;0;0,053097345;0,0625;0;0;0;0;0;0;0,00390625;0,056506762
subject 7;2023-06;safe;0,275888041;0;0;0,044247788;0,0625;0;0;0;0;0;0;1,296E-05;0,031202713
subject 7;2023-06;safe;0,240502771;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,031202713
subject 7;2023-06;safe;0,275901001;0;0;0,044247788;0,0625;0;0;0;0;0;0;0;0,031202713
subject 7;2023-06;safe;0,293600116;0;0;0,053097345;0,0625;0;0;0;0;0;0;0;0,031202713
subject 7;2023-06;safe;0,494037291;0;0;0,053097345;0,0625;0;0;0;0;0;0;0;0,1314213
subject 7;2023-06;safe;0,916596639;0;0;0,185840708;0,25;0;0;0;0;0;0;0;0,022457611
subject 7;2023-06;safe;0,406820692;0,096385542;0,058823529;0,026548673;0;0;0;0;0;0;0;0;0,099257138
subject 7;2023-06;safe;0,78180063;0,301204819;0,235294118;0,039823009;0;0;0;0;0;0;0;1,296E-05;0,082834318
subject 7;2023-06;safe;0,983133552;0;0;0,221238938;0,1875;0;0;0;0;0;0;1,296E-05;0,082834318
subject 7;2023-06;safe;0,698854476;0;0;0,14159292;0,125;0;0;0;0;0;0;0;0,082834318
subject 7;2023-06;safe;0,539562441;0;0;0,061946903;0,125;0;0;0;0;0;0;0;0,082834318
subject 7;2023-06;safe;0,521863326;0;0;0,053097345;0,125;0;0;0;0;0;0;0;0,082834318
subject 7;2023-06;safe;0,485358901;0;0;0,097345133;0,0625;0;0;0;0;0;0;0;0,082834318
subject 7;2023-06;safe;0,681142401;0;0;0,132743363;0,125;0;0;0;0;0;0;1,296E-05;0,082834318
subject 7;2023-06;safe;0,574836386;0,253012048;0,058823529;0,048672566;0;0;0;0;0;0;0;1,296E-05;0,082834318
subject 7;2023-06;safe;0,485345941;0;0;0,097345133;0,0625;0;0;0;0;0;0;1,296E-05;0,082834318
subject 7;2023-06;safe;0,660088224;0,060240964;0,058823529;0,061946903;0,0625;0;0;0;0;0;0;0,00234256;0,147236243
subject 7;2023-06;safe;0,491984535;0,096385542;0,058823529;0,022123894;0;0;0;0;0;0;0;0,00194481;0,147236243
subject 7;2023-06;safe;0,2299232;0,036144578;0,058823529;0,022123894;0;0;0;0;0;0;0;0;0,045353652
subject 7;2023-06;safe;0,401796534;0,21686747;0,058823529;0,017699115;0;0;0;0;0;0;0;0;0,045353652
subject 7;2023-06;safe;0,326106148;0,156626506;0,058823529;0,013274336;0;0;0;0;0;0;0;0,008100001;0,046103721
subject 7;2023-06;safe;1,197164922;0,204819277;0,235294118;0,013274336;0;0,333333333;0;0;0;0;0;0,008100001;0,035968094
subject 7;2023-06;safe;0,267796886;0;0;0,053097345;0,0625;0;0;0;0;0;0;0;0,018301098
subject 7;2023-06;safe;0,328088341;0;0;0,044247788;0,0625;0;0;0;0;0;0;0;0,057296383
subject 7;2023-06;safe;0,363486572;0;0;0,061946903;0,0625;0;0;0;0;0;0;0;0,057296383
subject 7;2023-06;safe;0,435389226;0;0;0,03539823;0,125;0;0;0;0;0;0;0;0,057296383
subject 7;2023-06;safe;0,345787457;0;0;0,053097345;0,0625;0;0;0;0;0;0;0;0,057296383
subject 7;2023-06;safe;0,363486572;0;0;0,061946903;0,0625;0;0;0;0;0;0;0;0,057296383
subject 7;2023-06;safe;0,398884802;0;0;0,079646018;0,0625;0;0;0;0;0;0;0;0,057296383
subject 7;2023-06;safe;0,292690111;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,057296383
subject 7;2023-06;safe;0,345787457;0;0;0,053097345;0,0625;0;0;0;0;0;0;0;0,057296383
subject 7;2023-06;safe;0,381185687;0;0;0,07079646;0,0625;0;0;0;0;0;0;0;0,057296383
subject 7;2023-06;risky;0,464204752;0;0;0,061946903;0,125;0;0;0;0;0;0;0;0,045155473
subject 7;2023-06;risky;0,428806522;0;0;0,044247788;0,125;0;0;0;0;0;0;0;0,045155473
subject 7;2023-06;risky;3,931018911;0;0;0,920353982;1;0;0;0;0;0;0;0;0,045155473
subject 7;2023-06;risky;1,086992362;0;0;0,185840708;0,3125;0;0;0;0;0;0;0;0,045155473
subject 7;2023-06;risky;0,891195902;0;0;0,150442478;0,25;0;0;0;0;0;0;0;0,045155473
subject 7;2023-06;risky;0,873496787;0;0;0,14159292;0,25;0;0;0;0;0;0;0;0,045155473
subject 7;2023-06;risky;0,339204752;0;0;0,061946903;0,0625;0;0;0;0;0;0;0;0,045155473
subject 7;2023-06;risky;0,303806522;0;0;0,044247788;0,0625;0;0;0;0;0;0;0;0,045155473
subject 7;2023-06;risky;0,445399442;0;0;0,115044248;0,0625;0;0;0;0;0;0;0;0,045155473
subject 7;2023-06;risky;1,158895017;0;0;0,159292035;0,375;0;0;0;0;0;0;0;0,045155473
subject 7;2023-06;safe;0,186495676;0;0;0,026548673;0,0625;0;0;0;0;0;0;0;0,004199165
subject 7;2023-06;safe;0,559956813;0;0;0,132743363;0,125;0;0;0;0;0;0;0;0,022235043
subject 7;2023-06;safe;1,501277899;0,277108434;0,058823529;0,039823009;0;0;1;0;0;0;0;0,008100001;0,04689996
subject 7;2023-06;safe;0,936184669;0,096385542;0,058823529;0,026548673;0;0,333333333;0;0;0;0;0;0;0,030605793
